run_id,prompt_version,id,source_id,pool,source_lang,property_type,original_words,rendered_words,claude_words,gpt_words,original_text,rendered_description_en,claude_text,gpt_text,claude_error,gpt_error,facts_preserved_claude,facts_preserved_gpt,facts_invented_claude,facts_invented_gpt,tone_quality_claude,tone_quality_gpt,readability_claude,readability_gpt,vs_original_claude,vs_original_gpt,formatting_improvement_claude,formatting_improvement_gpt,notes
2026-04-26T19-59-56Z,v1.1,tcv_0642d0712830,cv_terracaboverde,null,unknown,property,135,0,78,148,"Sal Rei — We present for sale a charming one-bedroom apartment located in the Pedra do Sol condominium, in a quiet and highly sought-after area of Sal Rei, on the island of Boa Vista.
Located on the ground floor, the flat is sold fully furnished and ready to move into. It has a bright living room with an open-plan kitchen, equipped with a sofa bed for two people, a comfortable double bedroom and a large and functional bathroom.
The property also benefits from a pleasant balcony, ideal for moments of relaxation, allowing you to enjoy the calm atmosphere of the condominium — perfect for both permanent residence and holidays or investment.
For more information or to schedule a no-obligation visit, please do not hesitate to contact us. Visits are also available on Saturdays, by appointment.",,"A one-bedroom apartment on the ground floor of the Pedra do Sol condominium in Sal Rei, Boa Vista. The unit is sold fully furnished and ready to occupy.

The layout comprises an open-plan living room and kitchen — equipped with a sofa bed for two — a double bedroom, a bathroom, and a balcony. No renovation or fitting-out is required prior to use.

No information on title, utilities, or legal status has been provided in the source materials.","The property for sale is a one-bedroom apartment situated in the Pedra do Sol condominium, located in a quiet and sought-after area of Sal Rei on the island of Boa Vista, Cape Verde. The apartment is priced at 55,000 and offers a peaceful living environment.

This ground-floor apartment comes fully furnished and is ready for immediate occupancy. It features a bright living room with an open-plan kitchen, which includes a sofa bed accommodating two people. The accommodation also includes a comfortable double bedroom and a large, functional bathroom. A pleasant balcony adds to the living space, providing a space for relaxation and enjoyment of the condominium's calm atmosphere.

According to the source, the property is suitable for permanent residence, holidays, or as an investment. For further details or to arrange a visit, interested parties are encouraged to make contact. Appointments for viewings can also be scheduled on Saturdays.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,tcv_08491fc587b1,cv_terracaboverde,null,unknown,penthouse,230,0,155,160,"Sal Rei – João Questão – We are offering for sale an exclusive 2-bedroom apartment at B1 Residences, a sophisticated living concept on the island of Boa Vista that combines comfort, well-being and an authentic connection with nature.
This flat offers a spacious living room with an open-plan kitchen, two cosy bedrooms, one of which has an en-suite bathroom, one functional bathroom and private outdoor spaces, including a panoramic terrace and a balcony, ideal for relaxing, enjoying the island sun and contemplating the breathtaking views.
Pre-sale price: £246,542
(At the end of the pre-sale period, the price will increase to €345,158)
Note: furniture is not included in this price.
The condominium offers exceptional amenities, such as shops, restaurants, a gym, a swimming pool and a spa and massage area, providing leisure and comfort just minutes from the centre of Sal Rei and the island’s most enchanting beaches.
For owners who wish to make their investment profitable, a professional rental management service is available. You can choose between two options:
– Guaranteed return: 8% of the purchase price of the property, paid annually during the first 3 years.
or
– Revenue sharing: 75% of net profit for the owner and 25% for the management company (net of operating costs).
For further information or to arrange a no-obligation viewing, please do not hesitate to contact us.
Viewings on Saturdays available on request.",,"A two-bedroom penthouse at B1 Residences in Sal Rei, Boa Vista, listed at £246,542 during the pre-sale period, with the price scheduled to rise to €345,158 once that period closes. The development is positioned within minutes of Sal Rei's centre and the island's beaches. Furniture is not included in the listed price.

The apartment features an open-plan living room and kitchen, two bedrooms — one with an en-suite bathroom — and a second standalone bathroom. Private outdoor space includes both a balcony and a panoramic terrace. The condominium provides shared amenities comprising a swimming pool, gym, spa and massage area, shops, and restaurants.

A professional rental management service is available to owners through the development, offering either a guaranteed annual return of 8% of the purchase price for the first three years or a revenue-sharing arrangement of 75% net profit to the owner and 25% to the management company. Saturday viewings are available on request.","Located in Sal Rei on the island of Boa Vista, Cape Verde, this penthouse is part of the B1 Residences, a sophisticated development that emphasizes comfort and a connection with nature. The property features two bedrooms and two bathrooms, with a pre-sale price of £246,542.

The penthouse includes a spacious living room with an open-plan kitchen, two bedrooms, one of which has an en-suite bathroom, and a functional additional bathroom. Outdoor spaces include a panoramic terrace and a balcony, providing private areas for relaxation and enjoying the island sun. The condominium offers a range of facilities, including shops, restaurants, a gym, a swimming pool, and a spa.

The source notes that a professional rental management service is available for owners seeking to generate income from their investment. Options include a guaranteed return of 8% of the purchase price annually for the first three years or a revenue-sharing model. The pre-sale price is subject to change, and furniture is not included.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,tcv_0c76d15ce211,cv_terracaboverde,null,unknown,apartment,407,0,180,215,"Sal Rei – Special price €125.100 until 31/12/2025! The property is scheduled for delivery in February 2027.
We are selling an elegant 1-bedroom apartment located on the first floor of the prestigious Golden Dream Homes residential complex on the island of Boa Vista, in Sal Rei, in the João Questão area, just 200 metres from Estoril beach and a few minutes from the city centre.
The four-storey building is equipped with a lift and has a 24-hour reception with a doorman, ensuring total security and comfort. It also offers two communal swimming pools with a solarium. Each flat has an exclusive parking space. The price does not include furniture or garage. 
The entrance leads directly to the bright living room with an open kitchen, designed in accordance with the rigour of Italian design, with simple, practical and harmonious lines. The flat also has a bathroom with a floor-level shower, finished in highly durable natural materials.
The sleeping area has a cosy and quiet double bedroom, designed to ensure comfort and privacy. The great strength of this type of flat is the covered terrace, accessible from both the living room and the bedroom, which creates a perfect continuity between the interior and exterior. 
In addition to being a quality residence, Golden Dream Homes offers a remarkable investment opportunity. The strategic location and growing tourist attraction make this flat ideal for short or long-term rentals, ensuring attractive income potential and a stable economic return.
It should be noted that, if the buyer so requests, it will be possible to enter into a contract with one of our rental management companies, which will rent and manage the flat during your absence, under the following conditions:
6% annual return if the buyer uses the flat for 1 month per year;
5% annual return if the buyer uses the flat for 2 months per year;
4% annual return if the buyer uses the flat for 3 months per year.
*The short-term rental management contract has a duration of 3 years and may be renewed by the parties upon its expiry.
**The rental management contract is optional and therefore not binding. It will be possible to use the property privately or manage and rent it independently, in accordance with the condominium regulations.
For more information or to arrange a viewing of the property, without obligation, please do not hesitate to contact us. We are also available for viewings on Saturdays, by prior appointment.",,"A one-bedroom apartment on the first floor of the Golden Dream Homes residential complex in the João Questão area of Sal Rei, Boa Vista. The building sits 200 metres from Estoril beach and within a few minutes of the city centre. The four-storey complex includes a lift, two communal swimming pools with a solarium, and 24-hour reception with a doorman.

The apartment opens into a living room with an open kitchen designed to Italian specifications. A bathroom with a floor-level shower is finished in natural materials. The double bedroom connects to a covered terrace that is also accessible from the living room, extending the usable living space to the exterior. Each unit includes one dedicated parking space; furniture and garage are not included in the listed price.

The property is scheduled for delivery in February 2027. The source lists a promotional price of €125,100 valid until 31 December 2025. An optional rental management contract is available through third-party operators, with terms varying according to owner occupancy duration; this arrangement is not binding and independent management remains permitted under condominium regulations.","Located in the João Questão area of Sal Rei on the island of Boa Vista, Cape Verde, this one-bedroom apartment is part of the Golden Dream Homes residential complex. Positioned just 200 meters from Estoril beach and a short distance from the city center, the apartment is priced at €125,100 until December 31, 2025, with delivery scheduled for February 2027. The complex offers 24-hour reception and security, two communal swimming pools, and a solarium.

The apartment, situated on the first floor of a four-storey building with a lift, features a bright living room with an open kitchen designed in Italian style, emphasizing practicality and harmony. The bathroom includes a floor-level shower crafted from durable natural materials. The double bedroom offers a quiet retreat, and both the living room and bedroom provide access to a covered terrace that blends indoor and outdoor living spaces seamlessly. Exclusive parking is available, though furniture and garage costs are not included in the price.

Golden Dream Homes provides an option for a rental management contract, allowing for potential income generation. The contract, which is optional, offers varying annual returns based on the owner's use of the apartment. The management contract can be renewed after its initial three-year term, or the property can be managed independently in line with condominium regulations.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,cv_simplycapeverde:https://terracaboverde.com/properties/2-bedroom-apartment-duplex-for-sale-in-the-ilha-de-lux-complex/,cv_simplycapeverde,null,unknown,,116,0,83,114,"We offer for sale a spacious and bright two-bedroom apartment, located in the Ilha de Lux complex, in Sal Rei, in a central and quiet area, a short distance from the beautiful Cabral Beach. The property, sold fully furnished, is spread over two floors: lower floor: open-plan living room with integrated kitchen, one bedroom, one bathroom and a spacious balcony, perfect for relaxing outdoors. Upper floor: second bedroom with en-suite bathroom and terrace, ideal as an additional outdoor leisure area. This property represents an excellent opportunity, both as a private residence and as an investment for rental income. For more information or to schedule a viewing without obligation, we are also available on Saturdays by appointment.",,"A two-bedroom apartment in the Ilha de Lux complex in Sal Rei, Boa Vista, positioned within walking distance of Cabral Beach. The property is sold fully furnished and is arranged across two floors.

The lower floor comprises an open-plan living and kitchen area, one bedroom, one bathroom, and a balcony. The upper floor holds a second bedroom with an en-suite bathroom and a terrace. No information on the current condition of the property or the complex's shared facilities is provided in the source.","Located in the Ilha de Lux complex in Sal Rei, Cape Verde, this spacious two-bedroom apartment is just a short distance from Cabral Beach. Situated in a central yet quiet area, the property is sold fully furnished and offers a comfortable living environment across two floors.

The lower floor features an open-plan living room with an integrated kitchen, one bedroom, a bathroom, and a spacious balcony suitable for outdoor relaxation. The upper floor comprises a second bedroom with an en-suite bathroom and a terrace, providing an additional outdoor leisure area.

The source describes this property as an excellent opportunity for both private residence and rental investment. Viewings are available by appointment, including on Saturdays.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,scv_00398892c0ed,cv_simplycapeverde,null,unknown,apartment,296,0,124,169,"For buyers seeking a well-positioned 2 bedroom apartment for sale in Santa Maria, the Horizon apartment at Branco Ocean offers an ideal combination of location, space, and rental potential. Situated second row from the beach and just moments from Angulo Beach, this bright and spacious T2 residence delivers modern comfort within one of Sal’s most desirable coastal developments. Location remains the most important factor when considering an apartment for sale in Santa Maria. Because it is positioned second row, the property balances sea views with privacy and reduced beachfront exposure. Unlike smaller one-bedroom units, this unit is designed to accommodate families or groups comfortably. This configuration makes the apartment suitable for: The two-bathroom layout is particularly attractive in the holiday rental market, improving guest convenience and occupancy potential. Outdoor space enhances both lifestyle enjoyment and rental desirability. The Horizon apartment’s private balcony provides: For many buyers searching for a 2 bedroom apartment for sale in Santa Maria, this feature adds meaningful value. Owners at Branco Ocean benefit from: Therefore, this apartment offers both convenience and peace of mind for international buyers seeking a secure investment. Two-bedroom apartments remain one of the most in-demand property types in Santa Maria’s tourism market. As Sal continues to attract consistent tourism growth, well-located T2 properties within serviced developments tend to maintain long-term capital strength. Opportunities to acquire a quality apartment within a secure, established development remain limited. Whether used as a private holiday residence or a high-performing rental property, the Horizon apartment represents a practical and attractive opportunity within Santa Maria’s strongest real estate market. Further images will be available soon to showcase the full quality and layout of this desirable T2 residence. Cape Verde Islands Office:Av. João de Deus MaximianoSanta Maria, Sal - Cape VerdeTel: (+238) 354 42 07",,"A two-bedroom, one-bathroom apartment of 77.95 sqm located in the Branco Ocean development in Santa Maria, Sal. The unit sits in the second row from the beach and is within walking distance of Angulo Beach. The property includes a private balcony.

The apartment is configured as a T2 with one bathroom across the 77.95 sqm floor area. The balcony extends the usable outdoor space. No details on current condition, finishes, or furnishing status are provided in the source material.

Branco Ocean is described by the source as an established, serviced development. The listing is marketed through the Cape Verde Islands Office located on Av. João de Deus Maximiano in Santa Maria, reachable at (+238) 354 42 07. Additional interior imagery is noted as forthcoming.","The Horizon apartment is a two-bedroom, one-bathroom residence located in Santa Maria on the island of Sal, Cape Verde. It spans 77.95 square meters and is positioned in the Branco Ocean development, second row from the beach. This location offers a balance of sea views and privacy, with proximity to Angulo Beach. The apartment is part of one of Sal’s most sought-after coastal developments.

The layout includes two bedrooms and a bathroom, designed to comfortably accommodate families or groups. A private balcony enhances the living space, providing outdoor enjoyment. The apartment's configuration is particularly appealing in the holiday rental market due to its spacious design and convenient features.

Owners at Branco Ocean benefit from a secure, established development. The source notes that two-bedroom apartments like this one are in high demand within Santa Maria's tourism market. As tourism continues to grow on Sal, such properties are expected to maintain their value. The Horizon apartment offers a practical option for those seeking a private holiday residence or a rental property.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,scv_0fbfdc6d74c1,cv_simplycapeverde,null,unknown,,363,0,125,208,"Visit Santa Maria, Sal – Cape Verde The Branco Sea Comfort Suite is wonderfully positioned directly along the seafront in the heart of Santa Maria. Forming part of the exclusive Branco Sea development, this beautifully renovated T1 apartment offers immediate beach access in one of Sal’s most desirable coastal locations. Moreover, the apartment sits just a couple of minutes’ walk from the famous Angulo Beach, making it an exceptional choice for both lifestyle buyers and investors. Location defines value — and this property delivers. Set on the frontline in Santa Maria, the Branco Sea Comfort Suite places you directly on the beach. In addition, restaurants, beach clubs, supermarkets, and local amenities are all within easy walking distance. Because Santa Maria remains Sal’s strongest tourism hub, demand for well-located beachfront apartments continues to perform consistently. Designed for ease of living, this seafront apartment offers a well-balanced and functional layout. The welcoming living space provides comfort and relaxation. Furthermore, its thoughtful design allows owners to maximise both personal enjoyment and rental appeal. The kitchen comes fully equipped, which means the apartment is ready for immediate use or short-term holiday rentals. The sleeping area has been carefully designed to suit couples or individual owners seeking a lock-up-and-leave property. Therefore, the suite appeals strongly to the growing short-stay rental market in Santa Maria. Ownership at Branco Sea offers more than just location. As a result, the property offers both security and operational reliability — essential for overseas buyers. In addition, professional management services are available. Consequently, owners can generate rental income without day-to-day involvement, making this an attractive hands-off investment. Property for Sale in Sal, Cape Verde Frontline properties in Santa Maria remain limited. However, demand for quality beachfront accommodation remains high. Because of its seafront setting, proximity to Angulo Beach, and position within Branco Sea, the Comfort Suite represents an excellent opportunity to secure property in Sal’s most established tourism market. Whether you are searching for a personal coastal retreat or a rental income property, this apartment combines location, security, and long-term appeal. Cape Verde Islands Office: Avenida João de Deus Maximiano Santa Maria - 4111 - Sal - Cape Verde Tel: (+238) 354 42 07",,"The Branco Sea Comfort Suite is a one-bedroom, one-bathroom apartment within the Branco Sea development on the seafront in Santa Maria, Sal. The property sits directly on the beach and is approximately two minutes' walk from Angulo Beach. Restaurants, beach clubs, and supermarkets are within walking distance. The development includes on-site security.

The apartment spans 678 square metres and features a living area, a fully equipped kitchen, and a sleeping area configured for one or two occupants. The unit has been renovated and is described as ready for immediate use.

Professional management services are available through the development, allowing for short-term rental operation without direct owner involvement. The source notes the property is positioned within Santa Maria, Sal's primary tourism hub. Listed at CVE 10,500,000.","Located in Santa Maria on the island of Sal, Cape Verde, the Branco Sea Comfort Suite is a T1 apartment situated directly along the seafront. Part of the exclusive Branco Sea development, the property offers immediate beach access and is just a short walk from the renowned Angulo Beach. The source highlights its prime location as a key attribute, with restaurants, beach clubs, supermarkets, and local amenities all within walking distance, making it a sought-after destination for both lifestyle buyers and investors.

The apartment features a functional layout designed for ease of living. It includes a welcoming living space and a fully equipped kitchen, ready for immediate use or short-term holiday rentals. The sleeping area is tailored for couples or individual owners seeking a convenient lock-up-and-leave property. This design caters to the growing short-stay rental market in Santa Maria, offering both personal enjoyment and rental appeal.

Ownership at Branco Sea provides more than a prime location. The property ensures security and operational reliability, essential for overseas buyers. Professional management services are available, allowing owners to generate rental income without daily involvement. The source notes the high demand for quality beachfront accommodation in Santa Maria, emphasizing the Comfort Suite's potential as a hands-off investment in Sal’s established tourism market.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,scv_36bef1d97032,cv_simplycapeverde,null,unknown,penthouse,325,0,105,186,"For buyers seeking a refined and spacious T2 penthouse for sale Santa Maria, the Atlas apartment at Branco Plaza offers an exceptional opportunity in the very heart of Sal’s most vibrant coastal town. Newly renovated and generously proportioned, this elegant residence combines modern finishes, expansive internal space, and a prime central location just a short walk from the beach. Property for Sale in Santa Maria When selecting an apartment, location is fundamental. The Atlas apartment benefits from: This setting offers both convenience and long-term investment stability in Sal’s strongest tourism hub. What distinguishes this apartment is its generous scale. With approximately 130 sqm of internal living space, the apartment provides: The layout has been carefully designed to maximise both comfort and functionality, making it ideal for families, extended stays, or buyers seeking a more substantial holiday residence. The Atlas apartment forms part of Branco Plaza, a carefully renovated development known for its quality and central positioning. The result is a residence that feels contemporary while maintaining timeless appeal. Owners at Branco Plaza benefit from: Therefore, this T2 penthouse for sale Santa Maria is equally suited to personal use or structured short-term rental strategies. Larger apartments in central Santa Maria are limited in supply. are increasingly sought after within Sal’s evolving property market. As demand grows for higher-quality accommodation, this T2 penthouse for sale Santa Maria represents a rare opportunity to secure a premium asset in a proven location. Whether used as a spacious family retreat or positioned as a high-end rental property, the Atlas apartment combines location, scale, and modern comfort. With the beach just minutes away and Santa Maria’s lifestyle at your doorstep, this property offers both immediate enjoyment and long-term value in Sal’s leading real estate market. Further images will be released very soon to showcase the full quality and scale of this impressive penthouse residence. Cape Verde Islands Office:Av. João de Deus MaximianoSanta Maria, Sal - Cape VerdeTel: (+238) 354 42 07",,"The Atlas apartment is a two-bedroom, one-bathroom penthouse on the top floor of Branco Plaza, a renovated residential development in central Santa Maria, Sal. The unit covers approximately 130 sqm of internal living space and is located within walking distance of the beach.

The apartment has been recently renovated and finished to a contemporary standard. The layout across 130 sqm accommodates two bedrooms and one bathroom, with the overall configuration designed to make full use of the available floor area.

Branco Plaza is a managed development in Santa Maria's commercial and tourism centre. Further images of the property are forthcoming, according to the listing agent.","The Atlas apartment is a T2 penthouse located in the heart of Santa Maria, on the island of Sal, Cape Verde. Situated in Branco Plaza, this property offers 129.97 square meters of internal living space, providing a spacious environment just minutes from the main beach. The penthouse is newly renovated, featuring modern finishes and a central location within Sal’s vibrant coastal town.

The layout of the Atlas apartment has been thoughtfully designed to enhance both comfort and functionality. It includes two bedrooms and one bathroom, making it suitable for families, extended stays, or as a substantial holiday residence. The penthouse's expansive internal space is complemented by its contemporary yet timeless appeal, characteristic of the carefully renovated Branco Plaza development.

Branco Plaza offers owners convenience and stability in Sal's strongest tourism hub. The source notes a limited supply of larger apartments in central Santa Maria, indicating growing demand for high-quality accommodation. The Atlas apartment is positioned as a premium asset, suitable for personal use or structured short-term rental strategies. With Santa Maria’s lifestyle and amenities at your doorstep, this property provides both immediate enjoyment and long-term value.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,hcv_0145bf0e9552,cv_homescasaverde,null,unknown,penthouse,130,0,106,153,"Superb opportunity in Melia Tortuga. This is a gorgeous 2 bed, 2 bath top floor apartment with a 15sqm balcony overlooking the main pool, palm trees and gardens of Melia Tortuga. Perfect for holidaymakers, this apartment comes fully furnished, guest ready, and is NOT in any kind of hotel rental scheme. Sold Freehold, it’s all yours. On the south side of Melia Tortuga, with glorious sunset views from the west facing balcony might just as easily be your tranquil winter holiday home. All the facilities you need are here with 2 pool complexes, 5 bars, 4 restaurants, spa, shop and gym onsite. Melia Tortuga is a beachfront resort with miles of golden sands right on the doorstep; safe swimming almost year round, great snorkelling and water sports. Must be seen.",,"A two-bedroom, two-bathroom penthouse within the Melia Tortuga beachfront resort in Santa Maria, Sal, listed at USD 95,000. The top-floor unit sits on the south side of the complex and includes a 15 sqm west-facing balcony overlooking the resort's main pool, palm trees, and gardens. The property is sold freehold and is not enrolled in any hotel rental programme.

The apartment is fully furnished and described by the source as guest-ready. Resort amenities on-site include two pool complexes, five bars, four restaurants, a spa, a gym, and a shop. Melia Tortuga fronts a sandy beach with year-round swimming conditions and access to water sports and snorkelling.","This property is a penthouse located in Melia Tortuga, Santa Maria, on the island of Sal, Cape Verde. It features two bedrooms and two bathrooms, situated on the top floor with a 15 square meter balcony that overlooks the main pool, palm trees, and gardens of the resort. The source describes it as a superb opportunity, emphasizing its readiness for guests and its status as a freehold property not tied to any hotel rental scheme.

The layout includes a fully furnished interior, ready for immediate occupancy. Positioned on the south side of Melia Tortuga, the west-facing balcony offers views of the sunset. The resort provides extensive amenities, including two pool complexes, five bars, four restaurants, a spa, a shop, and a gym. 

Melia Tortuga is a beachfront resort, offering access to extensive golden sands and safe swimming conditions nearly all year round. The location is noted for excellent snorkeling and water sports opportunities.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,hcv_08344c72da54,cv_homescasaverde,null,unknown,apartment,349,0,162,215,"One-bedroom apartments for sale in Vila Verde are incredibly rare, and in Cactus even more so. This is the premier community in Vila Verde, with a vibrant mix of tourists and residents, centred on a gorgeous pool, with poolside restaurant and bar. This 2nd floor apartment is highly sought after, so early viewings are recommended. Here in Cactus, sitting on your prominent balcony, you can enjoy the sunshine from dawn onwards, with views not only of the pool, but of Kite Beach and Serra Negra. Immediately below you are the adult and children’s pools, the tropical gardens, a good range of sunbeds, plus a poolside restaurant and bar. For holidays, as your winter home, as a holiday rental or a long-term residence, this is an idyllic setting with one of the best views available on Sal. You are only 5 minutes by free shuttle bus from the bustling tourist heart of the island in Santa Maria, or from the beach at Ponta Preta where your free sunbeds on the beach are waiting. Built to arguably the highest standards on the island, this apartment is ready for a new owner to personalise to their taste. The walls are a blank white canvas, but all the furniture, even the crockery and bed linen, is included in the price. The current owner has only ever used this as a winter home, so there is almost no damage or guest wear and tear. With approximately 70 square metres, a fully-equipped kitchen, clearly defined living area with sofabed, separate bedroom and separate bathroom, there is ample space here for a family or couple, or for permanent living. Vila Verde offers a luxury, peaceful alternative to being based in the town or resorts. It is ideal for those seeking western standards of accommodation, 24-hour security, elevators in all blocks, regular shuttle buses, one of the best supermarkets on Sal and easy walking or free shuttle distance to two beaches. With wide boulevards and beautiful gardens, Vila Verde’s architecture is unique and extremely appealing for winter living, holidays and holiday rentals, or as a permanent home.",,"A one-bedroom apartment on the second floor of the Cactus building within the Vila Verde residential and tourist complex, Santa Maria, Sal. The unit faces the complex's main pool area and carries direct sightlines to Kite Beach and Serra Negra. Vila Verde sits approximately five minutes from Santa Maria town centre via the complex's complimentary shuttle service, with Ponta Preta beach at a comparable distance.

The apartment measures approximately 70 square metres and comprises a living area with sofabed, a separate bedroom, a separate bathroom, and a fully equipped kitchen. All furniture, crockery, and bed linen are included in the asking price. The source notes the current owner has used the property solely as a seasonal winter residence, resulting in minimal wear.

Vila Verde provides 24-hour security, elevator access across all blocks, a poolside restaurant and bar, tropical gardens, and an on-site supermarket. The complex operates a regular complimentary shuttle to Santa Maria and the beaches. The listed price is EUR 81,500.","Located in the Cactus community of Vila Verde on the island of Sal, Cape Verde, this one-bedroom apartment is available for purchase at a price of 81,500. Situated on the second floor, the apartment is part of a vibrant community featuring a mix of tourists and residents. The property offers views of both the pool and Kite Beach, as well as Serra Negra, from its prominent balcony. The community is centered around a pool, complete with a poolside restaurant and bar.

The apartment spans approximately 70 square meters and includes a fully-equipped kitchen, a defined living area with a sofabed, a separate bedroom, and a bathroom. The interior is a blank white canvas, allowing the new owner to personalize it according to their taste. All furniture, including crockery and bed linen, is included in the sale. The current owner has used the apartment as a winter home, resulting in minimal wear and tear.

Vila Verde provides a luxury and peaceful alternative to town or resort living, with amenities such as 24-hour security, elevators in all blocks, and regular shuttle buses. The community features wide boulevards and beautiful gardens, and is within easy walking or shuttle access to two beaches. The source notes that the apartment is built to arguably the highest standards on the island.",,,,,,,,,,,,,,,
2026-04-26T19-59-56Z,v1.1,hcv_0a4ae958ae51,cv_homescasaverde,null,unknown,penthouse,439,0,191,235,"This beautiful Italian-designed penthouse faces the ocean on the slightly wilder and beautiful coast of Sal at Praia Antonio Sousa. Though peaceful and within earshot of the waves, this gorgeous property with wide ocean views is less than 10 minutes’ walk to the heart of Santa Maria, Sal. This is the first residential road from the sea, is known as Millionaire’s Row, and represents some of the best real estate on Cabo Verde’s main tourist island. Well decorated and maintained, this roomy penthouse is a very successful Airbnb, and is rented out for 120 Euros a night to groups of four. With two large bedrooms and an ample lounge, plus space for a mezzanine if required, it can comfortably accommodate six people, so is great for families, for group vacations but also roomy enough for year-round living. A new owner could continue to rent it out, with the appropriate licence, and no restrictions. With low condo fees and IUP, this is an excellent alternative to the more costly resorts, where private rentals are often restricted and being legally disputed. Beachside is a well-constructed, secure and exclusive building, with just 10 privately-owned apartments, used mainly as holiday rentals and second homes. Beachside is a peaceful retreat from the hustle and bustle of larger apartment buildings and the town of Santa Maria. All the restaurants, bars, shops and nightlife are a short beach-side walk away, and yet you can retreat for a good and secure night’s sleep. This is also enhanced by the fact there are no neighbours above. Casa Verde Homes is delighted to have both penthouses on this top floor for sale, which could allow for an extraordinarily large, deluxe apartment of 4-5 bedrooms. A keen investor may also choose to buy one to live, and one to rent out. Secure entry and street parking Steps from the sand Large entrance hall Two large double bedrooms, one ensuite with its own east-facing balcony for morning sun Fully tiled family bathroom Large lounge area leading to a gorgeous furnished balcony Vaulted exposed beam ceilings Shutters and window grilles Fully fitted kitchen Open wooden stairs to a versatile mezzanine, complete with built-in storage There is construction taking place between Millionaire’s Row and the sea at present, scheduled for completion in 2026. There will be a mixture of restaurants, a surf school and apartments, no higher than 2 storeys. This will, on completion, likely enhance the value of this Beachside penthouse, giving more local dining options. The view of the ocean will remain. As a comparison, the new build apartments that face the ocean along this row are priced at 550,000 Euros.",,"A penthouse on Praia Antonio Sousa, the first residential road from the sea on Sal's southern coast, within a ten-apartment building called Beachside. The property sits on what the source describes as Millionaire's Row in Santa Maria, with direct ocean views, and is less than ten minutes on foot from the town centre. The building has secure entry and street parking.

The apartment has two large double bedrooms, one en suite with an east-facing balcony, a fully tiled family bathroom, a large lounge opening onto a furnished balcony, and a fully fitted kitchen. Ceilings are vaulted with exposed beams, and an open wooden staircase leads to a mezzanine with built-in storage. The unit currently operates as a short-term rental at 120 euros per night for groups of four, with capacity for six.

Construction is under way on the plot between Millionaire's Row and the sea, scheduled for completion in 2026 and limited to two storeys, comprising restaurants, a surf school, and apartments. The ocean view from the property will not be affected. The building carries low condominium fees and IUP charges. A rental licence would be required for continued short-term letting.","This Italian-designed penthouse is located on the coast of Sal at Praia Antonio Sousa, Cape Verde. Positioned on the first residential road from the sea, known as Millionaire’s Row, it offers wide ocean views and is less than a ten-minute walk from the center of Santa Maria. The property is part of the Beachside building, which is secure and exclusive, consisting of just 10 privately-owned apartments primarily used as holiday rentals and second homes.

The penthouse features two large double bedrooms, one with an ensuite and an east-facing balcony. It includes a large lounge area leading to a furnished balcony, a fully tiled family bathroom, and a fully fitted kitchen. Vaulted exposed beam ceilings, shutters, window grilles, and open wooden stairs to a versatile mezzanine with built-in storage add to the property’s appeal. The source notes it is a successful Airbnb rental, generating 120 Euros per night, and suggests it can accommodate up to six people comfortably.

There is ongoing construction between Millionaire’s Row and the sea, expected to complete by 2026, which will include a mix of restaurants, a surf school, and apartments. This development is anticipated to enhance local amenities while maintaining the ocean view. The property is offered with secure entry, street parking, and low condo fees. Casa Verde Homes is selling both penthouses on the top floor, presenting an opportunity for a larger deluxe apartment or separate living and rental options.",,,,,,,,,,,,,,,
